***************************************** BIN PACKING SOLUTION *****************************************
Parameters: alpha_1=0.6 alpha_2=0.4 t=0.2 s=1
-------------------------------------------------------------------------------------------------------------------------------------------------
INSTANCE 	 # OF BINS 	 SCHEDULING OBJECTIVE 	 BEST OBJECTIVE 	 RUNNING TIME
BPP_50_1000_0.1_0.8_6.C	25	3.600	16.440	0.001
BPP_50_1000_0.1_0.8_7.C	27	2.000	17.000	0.001
BPP_50_1000_0.1_0.8_8.C	21	2.400	13.560	0.001
BPP_50_1000_0.1_0.8_9.C	24	2.400	15.360	0.002
BPP_50_100_0.1_0.8_0.C	31	0.400	18.760	0.001
BPP_50_100_0.1_0.8_1.C	28	0.600	17.040	0.000
BPP_50_100_0.1_0.8_2.C	26	0.800	15.920	0.001
BPP_50_100_0.1_0.8_3.C	22	1.000	13.600	0.001
BPP_50_100_0.1_0.8_4.C	27	0.200	16.280	0.001
BPP_50_100_0.1_0.8_5.C	25	1.200	15.480	0.002
BPP_50_100_0.1_0.8_6.C	28	1.000	17.200	0.001
BPP_50_100_0.1_0.8_7.C	26	3.600	17.040	0.001
BPP_50_100_0.1_0.8_8.C	23	1.200	14.280	0.000
BPP_50_100_0.1_0.8_9.C	26	1.400	16.160	0.001
BPP_50_120_0.1_0.8_0.C	27	1.000	16.600	0.002
BPP_50_120_0.1_0.8_1.C	23	1.200	14.280	0.001
BPP_50_120_0.1_0.8_2.C	27	3.000	17.400	0.001
BPP_50_120_0.1_0.8_3.C	23	1.200	14.280	0.002
BPP_50_120_0.1_0.8_4.C	28	6.200	19.280	0.001
BPP_50_120_0.1_0.8_5.C	25	0.600	15.240	0.001
BPP_50_120_0.1_0.8_6.C	24	4.200	16.080	0.001
BPP_50_120_0.1_0.8_7.C	24	6.400	16.960	0.001
BPP_50_120_0.1_0.8_8.C	25	3.000	16.200	0.000
BPP_50_120_0.1_0.8_9.C	24	5.000	16.400	0.001
BPP_50_125_0.1_0.8_0.C	28	1.400	17.360	0.001
BPP_50_125_0.1_0.8_1.C	26	1.000	16.000	0.002
BPP_50_125_0.1_0.8_2.C	23	2.000	14.600	0.001
BPP_50_125_0.1_0.8_3.C	30	3.600	19.440	0.001
BPP_50_125_0.1_0.8_4.C	27	3.800	17.720	0.000
BPP_50_125_0.1_0.8_5.C	32	3.600	20.640	0.001
BPP_50_125_0.1_0.8_6.C	27	2.400	17.160	0.001
BPP_50_125_0.1_0.8_7.C	29	4.600	19.240	0.001
BPP_50_125_0.1_0.8_8.C	23	5.000	15.800	0.001
BPP_50_125_0.1_0.8_9.C	26	4.600	17.440	0.001
BPP_50_150_0.1_0.8_0.C	24	0.400	14.560	0.001
BPP_50_150_0.1_0.8_1.C	29	1.600	18.040	0.002
BPP_50_150_0.1_0.8_2.C	26	5.000	17.600	0.000
BPP_50_150_0.1_0.8_3.C	27	4.800	18.120	0.000
BPP_50_150_0.1_0.8_4.C	22	1.800	13.920	0.001
BPP_50_150_0.1_0.8_5.C	26	1.800	16.320	0.001
BPP_50_150_0.1_0.8_6.C	24	2.400	15.360	0.000
BPP_50_150_0.1_0.8_7.C	25	1.600	15.640	0.001
BPP_50_150_0.1_0.8_8.C	24	1.600	15.040	0.001
BPP_50_150_0.1_0.8_9.C	24	1.600	15.040	0.001
BPP_50_200_0.1_0.8_0.C	26	4.200	17.280	0.000
BPP_50_200_0.1_0.8_1.C	26	1.000	16.000	0.001
BPP_50_200_0.1_0.8_2.C	22	0.800	13.520	0.003
BPP_50_200_0.1_0.8_3.C	25	2.600	16.040	0.000
BPP_50_200_0.1_0.8_4.C	27	1.400	16.760	0.001
BPP_50_200_0.1_0.8_5.C	33	1.600	20.440	0.001
BPP_50_200_0.1_0.8_6.C	25	1.000	15.400	0.001
BPP_50_200_0.1_0.8_7.C	24	4.600	16.240	0.000
BPP_50_200_0.1_0.8_8.C	27	0.800	16.520	0.001
BPP_50_200_0.1_0.8_9.C	24	4.800	16.320	0.001
BPP_50_300_0.1_0.8_0.C	26	2.800	16.720	0.000
BPP_50_300_0.1_0.8_1.C	27	4.000	17.800	0.001
BPP_50_300_0.1_0.8_2.C	28	4.800	18.720	0.001
BPP_50_300_0.1_0.8_3.C	28	3.600	18.240	0.001
BPP_50_300_0.1_0.8_4.C	30	5.000	20.000	0.001
BPP_50_300_0.1_0.8_5.C	25	4.800	16.920	0.001
BPP_50_300_0.1_0.8_6.C	22	4.000	14.800	0.001
BPP_50_300_0.1_0.8_7.C	30	3.600	19.440	0.001
BPP_50_300_0.1_0.8_8.C	30	3.400	19.360	0.001
BPP_50_300_0.1_0.8_9.C	30	3.600	19.440	0.001
BPP_50_400_0.1_0.8_0.C	23	0.800	14.120	0.001
BPP_50_400_0.1_0.8_1.C	31	0.800	18.920	0.001
BPP_50_400_0.1_0.8_2.C	24	1.600	15.040	0.003
BPP_50_400_0.1_0.8_3.C	26	4.400	17.360	0.000
BPP_50_400_0.1_0.8_4.C	23	2.200	14.680	0.001
BPP_50_400_0.1_0.8_5.C	29	3.600	18.840	0.001
BPP_50_400_0.1_0.8_6.C	27	8.400	19.560	0.001
BPP_50_400_0.1_0.8_7.C	25	1.600	15.640	0.002
BPP_50_400_0.1_0.8_8.C	32	7.000	22.000	0.002
BPP_50_400_0.1_0.8_9.C	27	7.200	19.080	0.001
BPP_50_500_0.1_0.8_0.C	27	3.000	17.400	0.001
BPP_50_500_0.1_0.8_1.C	27	1.400	16.760	0.001
BPP_50_500_0.1_0.8_2.C	27	1.400	16.760	0.000
BPP_50_500_0.1_0.8_3.C	26	4.400	17.360	0.002
BPP_50_500_0.1_0.8_4.C	23	2.000	14.600	0.000
BPP_50_500_0.1_0.8_5.C	28	3.000	18.000	0.001
BPP_50_500_0.1_0.8_6.C	23	1.200	14.280	0.001
BPP_50_500_0.1_0.8_7.C	29	2.800	18.520	0.001
BPP_50_500_0.1_0.8_8.C	29	2.000	18.200	0.001
BPP_50_500_0.1_0.8_9.C	28	0.800	17.120	0.000
BPP_50_50_0.1_0.8_0.C	26	3.400	16.960	0.001
BPP_50_50_0.1_0.8_1.C	30	1.000	18.400	0.001
BPP_50_50_0.1_0.8_2.C	28	3.000	18.000	0.000
BPP_50_50_0.1_0.8_3.C	22	1.600	13.840	0.000
BPP_50_50_0.1_0.8_4.C	27	3.800	17.720	0.001
BPP_50_50_0.1_0.8_5.C	26	2.800	16.720	0.002
BPP_50_50_0.1_0.8_6.C	26	4.200	17.280	0.000
BPP_50_50_0.1_0.8_7.C	27	5.200	18.280	0.000
BPP_50_50_0.1_0.8_8.C	25	4.400	16.760	0.001
BPP_50_50_0.1_0.8_9.C	27	6.000	18.600	0.001
BPP_50_750_0.1_0.8_0.C	32	5.000	21.200	0.001
BPP_50_750_0.1_0.8_1.C	25	7.200	17.880	0.001
BPP_50_750_0.1_0.8_2.C	28	0.000	16.800	0.001
BPP_50_750_0.1_0.8_3.C	27	0.200	16.280	0.000
BPP_50_750_0.1_0.8_4.C	26	0.400	15.760	0.001
BPP_50_750_0.1_0.8_5.C	28	0.200	16.880	0.002
BPP_50_750_0.1_0.8_6.C	27	-0.000	16.200	0.001
BPP_50_750_0.1_0.8_7.C	29	2.800	18.520	0.001
BPP_50_750_0.1_0.8_8.C	27	0.400	16.360	0.001
BPP_50_750_0.1_0.8_9.C	22	0.200	13.280	0.001
BPP_50_75_0.1_0.8_0.C	28	0.400	16.960	0.000
BPP_50_75_0.1_0.8_1.C	31	2.600	19.640	0.001
BPP_50_75_0.1_0.8_2.C	25	3.200	16.280	0.000
BPP_50_75_0.1_0.8_3.C	24	8.200	17.680	0.001
BPP_50_75_0.1_0.8_4.C	30	6.800	20.720	0.001
BPP_50_75_0.1_0.8_5.C	28	1.800	17.520	0.001
BPP_50_75_0.1_0.8_6.C	23	2.400	14.760	0.001
BPP_50_75_0.1_0.8_7.C	24	1.600	15.040	0.000
BPP_50_75_0.1_0.8_8.C	22	0.600	13.440	0.001
BPP_50_75_0.1_0.8_9.C	29	2.200	18.280	0.001
