***************************************** BIN PACKING SOLUTION *****************************************
Parameters: alpha_1=0.2 alpha_2=0.8 t=0.2 s=1
-------------------------------------------------------------------------------------------------------------------------------------------------
INSTANCE 	 # OF BINS 	 SCHEDULING OBJECTIVE 	 BEST OBJECTIVE 	 RUNNING TIME
BPP_new_20_125_5.C	13	4.000	5.800	0.000
BPP_new_20_125_6.C	11	4.600	5.880	0.000
BPP_new_20_125_7.C	12	5.000	6.400	0.000
BPP_new_20_125_8.C	10	4.200	5.360	0.000
BPP_new_20_125_9.C	11	2.200	3.960	0.000
BPP_new_20_150_1.C	9	0.400	2.120	0.000
BPP_new_20_150_10.C	10	1.800	3.440	0.000
BPP_new_20_150_2.C	11	2.000	3.800	0.000
BPP_new_20_150_3.C	10	3.000	4.400	0.000
BPP_new_20_150_4.C	9	2.800	4.040	0.000
BPP_new_20_150_5.C	12	2.000	4.000	0.000
BPP_new_20_150_6.C	10	4.000	5.200	0.000
BPP_new_20_150_7.C	13	2.000	4.200	0.000
BPP_new_20_150_8.C	9	3.600	4.680	0.000
BPP_new_20_150_9.C	15	4.000	6.200	0.000
BPP_new_20_200_1.C	8	3.000	4.000	0.000
BPP_new_20_200_10.C	12	5.000	6.400	0.000
BPP_new_20_200_2.C	12	4.800	6.240	0.000
BPP_new_20_200_3.C	14	3.000	5.200	0.000
BPP_new_20_200_4.C	10	4.000	5.200	0.000
BPP_new_20_200_5.C	11	4.200	5.560	0.000
BPP_new_20_200_6.C	8	3.400	4.320	0.000
BPP_new_20_200_7.C	12	3.400	5.120	0.000
BPP_new_20_200_8.C	11	2.600	4.280	0.000
BPP_new_20_200_9.C	10	2.000	3.600	0.000
BPP_new_20_300_1.C	8	2.800	3.840	0.000
BPP_new_20_300_10.C	11	2.800	4.440	0.000
BPP_new_20_300_2.C	11	2.200	3.960	0.000
BPP_new_20_300_3.C	14	5.800	7.440	0.000
BPP_new_20_300_4.C	10	1.400	3.120	0.000
BPP_new_20_300_5.C	9	3.000	4.200	0.000
BPP_new_20_300_6.C	10	3.000	4.400	0.000
BPP_new_20_300_7.C	12	2.800	4.640	0.000
BPP_new_20_300_8.C	9	2.000	3.400	0.000
BPP_new_20_300_9.C	10	2.600	4.080	0.000
BPP_new_20_400_1.C	11	3.400	4.920	0.000
BPP_new_20_400_10.C	11	2.400	4.120	0.000
BPP_new_20_400_2.C	12	3.000	4.800	0.000
BPP_new_20_400_3.C	9	1.800	3.240	0.000
BPP_new_20_400_4.C	9	2.800	4.040	0.000
BPP_new_20_400_5.C	11	3.800	5.240	0.000
BPP_new_20_400_6.C	10	3.800	5.040	0.000
BPP_new_20_400_7.C	9	1.000	2.600	0.000
BPP_new_20_400_8.C	12	4.800	6.240	0.000
BPP_new_20_400_9.C	10	4.600	5.680	0.000
BPP_new_20_500_1.C	9	1.000	2.600	0.000
BPP_new_20_500_10.C	8	1.800	3.040	0.000
BPP_new_20_500_2.C	10	2.000	3.600	0.000
BPP_new_20_500_3.C	11	5.000	6.200	0.000
BPP_new_20_500_4.C	12	2.600	4.480	0.000
BPP_new_20_500_5.C	9	1.000	2.600	0.000
BPP_new_20_500_6.C	11	2.000	3.800	0.000
BPP_new_20_500_7.C	13	2.800	4.840	0.000
BPP_new_20_500_8.C	13	3.000	5.000	0.000
BPP_new_20_500_9.C	11	2.400	4.120	0.000
BPP_new_20_50_1.C	13	2.800	4.840	0.000
BPP_new_20_50_10.C	13	3.000	5.000	0.000
BPP_new_20_50_2.C	10	2.200	3.760	0.000
BPP_new_20_50_3.C	9	3.600	4.680	0.000
BPP_new_20_50_4.C	15	4.400	6.520	0.000
BPP_new_20_50_5.C	9	2.000	3.400	0.000
BPP_new_20_50_6.C	10	3.600	4.880	0.000
BPP_new_20_50_7.C	12	3.800	5.440	0.000
BPP_new_20_50_8.C	12	1.000	3.200	0.000
BPP_new_20_50_9.C	9	3.200	4.360	0.000
BPP_new_20_750_1.C	10	2.800	4.240	0.000
BPP_new_20_750_10.C	12	6.000	7.200	0.000
BPP_new_20_750_2.C	9	1.800	3.240	0.000
BPP_new_20_750_3.C	10	1.000	2.800	0.000
BPP_new_20_750_4.C	9	2.000	3.400	0.000
BPP_new_20_750_5.C	12	4.600	6.080	0.000
BPP_new_20_750_6.C	11	1.000	3.000	0.000
BPP_new_20_750_7.C	12	2.200	4.160	0.000
BPP_new_20_750_8.C	10	1.200	2.960	0.000
BPP_new_20_750_9.C	11	3.800	5.240	0.000
BPP_new_20_75_1.C	12	2.000	4.000	0.000
BPP_new_20_75_10.C	9	5.800	6.440	0.000
BPP_new_20_75_2.C	12	3.000	4.800	0.000
BPP_new_20_75_3.C	11	3.600	5.080	0.000
BPP_new_20_75_4.C	11	4.000	5.400	0.000
BPP_new_20_75_5.C	11	6.200	7.160	0.000
BPP_new_20_75_6.C	7	2.800	3.640	0.000
BPP_new_20_75_7.C	9	2.000	3.400	0.000
BPP_new_20_75_8.C	8	3.000	4.000	0.000
BPP_new_20_75_9.C	12	5.200	6.560	0.000
HBPP_02015007_09180.C	10	1.000	2.800	0.000
HBPP_04000107_06970.C	18	4.200	6.960	0.000
HBPP_04005007_06120.C	17	3.400	6.120	0.000
HBPP_04005009_03610.C	22	4.600	8.080	0.000
HBPP_06000106_07820.C	22	3.800	7.440	0.001
HBPP_06000110_01950.C	29	4.200	9.160	0.001
HBPP_06005007_00330.C	25	3.600	7.880	0.001
HBPP_06005007_03820.C	23	2.600	6.680	0.000
HBPP_06005008_07550.C	25	4.000	8.200	0.001
HBPP_06015006_00670.C	28	4.000	8.800	0.001
HBPP_06015009_04030.C	32	5.800	11.040	0.001
HBPP_06015010_07710.C	36	4.000	10.400	0.001
HBPP_06025005_06390.C	26	6.400	10.320	0.001
HBPP_08000107_06240.C	30	6.800	11.440	0.011
HBPP_08005006_08620.C	29	6.400	10.920	0.002
HBPP_08005007_03940.C	32	6.200	11.360	0.002
HBPP_10000107_05080.C	40	7.200	13.760	0.002
HBPP_10000107_07330.C	38	4.800	11.440	0.002
HBPP_10000108_02570.C	44	7.800	15.040	0.003
HBPP_10015007_04640.C	49	6.600	15.080	0.003
HBPP_12000107_08940.C	49	7.600	15.880	0.003
HBPP_12000108_00350.C	48	4.200	12.960	0.004
HBPP_12000109_09170.C	62	6.200	17.360	0.004
HBPP_12000110_06550.C	67	8.800	20.440	0.004
HBPP_12005007_01380.C	58	8.000	18.000	0.007
HBPP_12005007_01800.C	48	6.800	15.040	0.003
HBPP_12005007_03240.C	47	5.200	13.560	0.017
HBPP_12005008_04500.C	61	9.200	19.560	0.004
HBPP_12015007_01650.C	58	7.800	17.840	0.003
HBPP_12015009_07400.C	66	10.000	21.200	0.004
HBPP_14005010_04470.C	86	13.600	28.080	0.007
HBPP_14015007_01210.C	69	8.800	20.840	0.015
HBPP_14015008_03730.C	71	8.800	21.240	0.012
HBPP_16000107_00140.C	68	16.800	27.040	0.067
HBPP_16000108_01490.C	74	14.400	26.320	0.026
HBPP_16000110_02790.C	91	18.200	32.760	0.016
HBPP_16005009_00010.C	85	16.200	29.960	0.017
HBPP_16005009_01610.C	87	13.800	28.440	0.044
HBPP_16015007_02060.C	81	12.400	26.120	0.016
HBPP_16015009_09810.C	92	15.400	30.720	0.027
HBPP_18000108_03590.C	86	11.200	26.160	0.017
HBPP_18000108_07160.C	84	11.800	26.240	0.016
HBPP_18000110_04390.C	94	9.800	26.640	0.048
HBPP_18015008_08210.C	97	19.200	34.760	0.028
HBPP_18015010_06050.C	114	13.400	33.520	0.059
HBPP_20000107_01190.C	84	8.000	23.200	0.018
HBPP_20000108_00250.C	85	15.800	29.640	0.019
HBPP_20000108_01750.C	96	17.000	32.800	0.016
HBPP_20005008_01240.C	94	13.600	29.680	0.101
HBPP_20005009_02000.C	105	15.200	33.160	0.026
HBPP_20005010_09530.C	112	12.200	32.160	0.018
HBPP_20015007_06370.C	91	11.400	27.320	0.013
HBPP_20015009_02720.C	121	20.600	40.680	0.044
BPP_100_1000_0.1_0.8_0.C	51	1.200	11.160	0.010
BPP_100_1000_0.1_0.8_1.C	50	1.800	11.440	0.007
BPP_100_1000_0.1_0.8_2.C	48	3.200	12.160	0.013
BPP_100_1000_0.1_0.8_3.C	48	1.600	10.880	0.009
BPP_100_1000_0.1_0.8_4.C	49	1.200	10.760	0.011
BPP_100_1000_0.1_0.8_5.C	50	7.200	15.760	0.007
BPP_100_1000_0.1_0.8_6.C	49	3.200	12.360	0.009
BPP_100_1000_0.1_0.8_7.C	50	2.600	12.080	0.020
BPP_100_1000_0.1_0.8_8.C	57	2.600	13.480	0.006
BPP_100_1000_0.1_0.8_9.C	47	2.600	11.480	0.019
BPP_100_100_0.1_0.8_0.C	51	4.200	13.560	0.010
BPP_100_100_0.1_0.8_1.C	51	2.800	12.440	0.023
BPP_100_100_0.1_0.8_2.C	45	2.600	11.080	0.017
BPP_100_100_0.1_0.8_3.C	53	4.600	14.280	0.018
BPP_100_100_0.1_0.8_4.C	60	0.800	12.640	0.018
BPP_100_100_0.1_0.8_5.C	54	1.800	12.240	0.020
BPP_100_100_0.1_0.8_6.C	49	1.200	10.760	0.019
BPP_100_100_0.1_0.8_7.C	53	0.800	11.240	0.006
BPP_100_100_0.1_0.8_8.C	48	0.800	10.240	0.021
BPP_100_100_0.1_0.8_9.C	51	1.000	11.000	0.015
BPP_100_120_0.1_0.8_0.C	48	6.200	14.560	0.010
BPP_100_120_0.1_0.8_1.C	50	7.000	15.600	0.003
BPP_100_120_0.1_0.8_2.C	50	1.800	11.440	0.004
BPP_100_120_0.1_0.8_3.C	56	0.600	11.680	0.004
BPP_100_120_0.1_0.8_4.C	53	1.000	11.400	0.010
BPP_100_120_0.1_0.8_5.C	48	5.800	14.240	0.007
BPP_100_120_0.1_0.8_6.C	49	5.800	14.440	0.004
BPP_100_120_0.1_0.8_7.C	58	2.600	13.680	0.005
BPP_100_120_0.1_0.8_8.C	47	3.400	12.120	0.005
BPP_100_120_0.1_0.8_9.C	49	1.600	11.080	0.011
BPP_100_125_0.1_0.8_0.C	53	9.400	18.120	0.008
BPP_100_125_0.1_0.8_1.C	51	11.000	19.000	0.002
BPP_100_125_0.1_0.8_2.C	52	1.400	11.520	0.010
BPP_100_125_0.1_0.8_3.C	49	0.600	10.280	0.022
BPP_100_125_0.1_0.8_4.C	53	4.200	13.960	0.005
BPP_100_125_0.1_0.8_5.C	49	4.400	13.320	0.002
BPP_100_125_0.1_0.8_6.C	55	3.600	13.880	0.006
BPP_100_125_0.1_0.8_7.C	56	6.600	16.480	0.008
BPP_100_125_0.1_0.8_8.C	47	3.200	11.960	0.011
BPP_100_125_0.1_0.8_9.C	50	2.400	11.920	0.008
BPP_100_150_0.1_0.8_0.C	59	3.000	14.200	0.003
BPP_100_150_0.1_0.8_1.C	52	3.800	13.440	0.012
BPP_100_150_0.1_0.8_2.C	47	5.400	13.720	0.009
BPP_100_150_0.1_0.8_3.C	47	2.800	11.640	0.008
BPP_100_150_0.1_0.8_4.C	55	2.400	12.920	0.023
BPP_100_150_0.1_0.8_5.C	51	3.200	12.760	0.012
BPP_100_150_0.1_0.8_6.C	50	1.400	11.120	0.011
BPP_100_150_0.1_0.8_7.C	51	1.200	11.160	0.017
BPP_100_150_0.1_0.8_8.C	52	2.000	12.000	0.012
BPP_100_150_0.1_0.8_9.C	50	3.200	12.560	0.006
BPP_100_200_0.1_0.8_0.C	51	4.800	14.040	0.012
BPP_100_200_0.1_0.8_1.C	54	6.600	16.080	0.004
BPP_100_200_0.1_0.8_2.C	51	2.800	12.440	0.010
BPP_100_200_0.1_0.8_3.C	50	3.000	12.400	0.016
BPP_100_200_0.1_0.8_4.C	53	3.000	13.000	0.018
BPP_100_200_0.1_0.8_5.C	56	6.000	16.000	0.021
BPP_100_200_0.1_0.8_6.C	56	4.600	14.880	0.012
BPP_100_200_0.1_0.8_7.C	50	5.000	14.000	0.009
BPP_100_200_0.1_0.8_8.C	56	2.800	13.440	0.028
BPP_100_200_0.1_0.8_9.C	61	4.400	15.720	0.004
BPP_100_300_0.1_0.8_0.C	50	3.000	12.400	0.026
BPP_100_300_0.1_0.8_1.C	48	4.800	13.440	0.002
BPP_100_300_0.1_0.8_2.C	52	7.800	16.640	0.003
BPP_100_300_0.1_0.8_3.C	52	8.000	16.800	0.019
BPP_100_300_0.1_0.8_4.C	48	4.200	12.960	0.009
BPP_100_300_0.1_0.8_5.C	56	3.000	13.600	0.004
BPP_100_300_0.1_0.8_6.C	47	1.600	10.680	0.023
BPP_100_300_0.1_0.8_7.C	54	5.400	15.120	0.004
BPP_100_300_0.1_0.8_8.C	51	1.600	11.480	0.008
BPP_100_300_0.1_0.8_9.C	52	0.600	10.880	0.022
BPP_100_400_0.1_0.8_0.C	49	3.200	12.360	0.015
BPP_100_400_0.1_0.8_1.C	49	3.200	12.360	0.011
BPP_100_400_0.1_0.8_2.C	52	2.800	12.640	0.005
BPP_100_400_0.1_0.8_3.C	52	2.600	12.480	0.020
BPP_100_400_0.1_0.8_4.C	51	3.000	12.600	0.008
BPP_100_400_0.1_0.8_5.C	50	1.400	11.120	0.025
BPP_100_400_0.1_0.8_6.C	54	0.400	11.120	0.033
BPP_100_400_0.1_0.8_7.C	51	1.600	11.480	0.015
BPP_100_400_0.1_0.8_8.C	53	5.800	15.240	0.008
BPP_100_400_0.1_0.8_9.C	53	3.400	13.320	0.011
BPP_100_500_0.1_0.8_0.C	47	5.400	13.720	0.009
BPP_100_500_0.1_0.8_1.C	53	3.400	13.320	0.006
BPP_100_500_0.1_0.8_2.C	51	1.800	11.640	0.008
BPP_100_500_0.1_0.8_3.C	52	12.600	20.480	0.019
BPP_100_500_0.1_0.8_4.C	52	7.800	16.640	0.010
BPP_100_500_0.1_0.8_5.C	57	1.600	12.680	0.015
BPP_100_500_0.1_0.8_6.C	55	3.800	14.040	0.003
BPP_100_500_0.1_0.8_7.C	54	3.200	13.360	0.017
BPP_100_500_0.1_0.8_8.C	51	4.000	13.400	0.017
BPP_100_500_0.1_0.8_9.C	50	3.800	13.040	0.014
BPP_100_50_0.1_0.8_0.C	48	2.000	11.200	0.010
BPP_100_50_0.1_0.8_1.C	47	6.000	14.200	0.007
BPP_100_50_0.1_0.8_2.C	54	5.000	14.800	0.013
BPP_100_50_0.1_0.8_3.C	50	4.600	13.680	0.014
BPP_100_50_0.1_0.8_4.C	47	1.600	10.680	0.007
BPP_100_50_0.1_0.8_5.C	47	1.600	10.680	0.015
BPP_100_50_0.1_0.8_6.C	48	1.600	10.880	0.008
BPP_100_50_0.1_0.8_7.C	50	1.400	11.120	0.021
BPP_100_50_0.1_0.8_8.C	51	4.400	13.720	0.018
BPP_100_50_0.1_0.8_9.C	50	4.600	13.680	0.009
BPP_100_750_0.1_0.8_0.C	50	2.000	11.600	0.015
BPP_100_750_0.1_0.8_1.C	49	2.000	11.400	0.014
BPP_100_750_0.1_0.8_2.C	49	2.000	11.400	0.008
BPP_100_750_0.1_0.8_3.C	53	2.800	12.840	0.013
BPP_100_750_0.1_0.8_4.C	58	3.600	14.480	0.006
BPP_100_750_0.1_0.8_5.C	53	0.400	10.920	0.011
BPP_100_750_0.1_0.8_6.C	50	0.200	10.160	0.006
BPP_100_750_0.1_0.8_7.C	54	0.000	10.800	0.010
BPP_100_750_0.1_0.8_8.C	50	0.800	10.640	0.003
BPP_100_750_0.1_0.8_9.C	48	0.800	10.240	0.015
BPP_100_75_0.1_0.8_0.C	54	0.000	10.800	0.015
BPP_100_75_0.1_0.8_1.C	50	4.000	13.200	0.024
BPP_100_75_0.1_0.8_2.C	51	7.800	16.440	0.006
BPP_100_75_0.1_0.8_3.C	55	2.400	12.920	0.019
BPP_100_75_0.1_0.8_4.C	50	0.200	10.160	0.012
BPP_100_75_0.1_0.8_5.C	53	1.200	11.560	0.002
BPP_100_75_0.1_0.8_6.C	49	0.800	10.440	0.012
BPP_100_75_0.1_0.8_7.C	53	0.200	10.760	0.019
BPP_100_75_0.1_0.8_8.C	53	0.200	10.760	0.014
BPP_100_75_0.1_0.8_9.C	54	0.200	10.960	0.023
BPP_200_1000_0.1_0.8_0.C	105	1.600	22.280	0.032
BPP_200_1000_0.1_0.8_1.C	104	2.200	22.560	0.247
BPP_200_1000_0.1_0.8_2.C	106	2.600	23.280	0.119
BPP_200_1000_0.1_0.8_3.C	100	5.000	24.000	0.133
BPP_200_1000_0.1_0.8_4.C	102	5.600	24.880	0.031
BPP_200_1000_0.1_0.8_5.C	104	0.600	21.280	0.017
BPP_200_1000_0.1_0.8_6.C	98	1.000	20.400	0.139
BPP_200_1000_0.1_0.8_7.C	109	0.200	21.960	0.215
BPP_200_1000_0.1_0.8_8.C	101	1.800	21.640	0.057
BPP_200_1000_0.1_0.8_9.C	98	1.800	21.040	0.082
BPP_200_100_0.1_0.8_0.C	105	1.000	21.800	0.031
BPP_200_100_0.1_0.8_1.C	105	6.400	26.120	0.119
BPP_200_100_0.1_0.8_2.C	96	0.800	19.840	0.438
BPP_200_100_0.1_0.8_3.C	99	2.000	21.400	0.322
BPP_200_100_0.1_0.8_4.C	104	3.400	23.520	0.237
BPP_200_100_0.1_0.8_5.C	98	2.000	21.200	0.089
BPP_200_100_0.1_0.8_6.C	97	1.000	20.200	0.091
BPP_200_100_0.1_0.8_7.C	98	5.600	24.080	0.098
BPP_200_100_0.1_0.8_8.C	104	10.000	28.800	0.038
BPP_200_100_0.1_0.8_9.C	104	3.200	23.360	0.094
BPP_200_120_0.1_0.8_0.C	100	7.400	25.920	0.063
BPP_200_120_0.1_0.8_1.C	92	0.400	18.720	0.159
BPP_200_120_0.1_0.8_2.C	113	0.200	22.760	0.127
BPP_200_120_0.1_0.8_3.C	98	6.200	24.560	0.015
BPP_200_120_0.1_0.8_4.C	107	3.000	23.800	0.054
BPP_200_120_0.1_0.8_5.C	103	3.200	23.160	0.110
BPP_200_120_0.1_0.8_6.C	102	2.400	22.320	0.029
BPP_200_120_0.1_0.8_7.C	102	5.600	24.880	0.136
BPP_200_120_0.1_0.8_8.C	96	9.200	26.560	0.176
BPP_200_120_0.1_0.8_9.C	108	6.800	27.040	0.199
BPP_200_125_0.1_0.8_0.C	104	6.600	26.080	0.023
BPP_200_125_0.1_0.8_1.C	111	6.000	27.000	0.065
BPP_200_125_0.1_0.8_2.C	100	5.400	24.320	0.200
BPP_200_125_0.1_0.8_3.C	100	10.200	28.160	0.251
BPP_200_125_0.1_0.8_4.C	101	7.800	26.440	0.194
BPP_200_125_0.1_0.8_5.C	107	6.000	26.200	0.181
BPP_200_125_0.1_0.8_6.C	101	2.600	22.280	0.314
BPP_200_125_0.1_0.8_7.C	94	4.600	22.480	0.151
BPP_200_125_0.1_0.8_8.C	102	4.800	24.240	0.181
BPP_200_125_0.1_0.8_9.C	102	1.800	21.840	0.103
BPP_200_150_0.1_0.8_0.C	103	2.400	22.520	0.059
BPP_200_150_0.1_0.8_1.C	103	3.800	23.640	0.168
BPP_200_150_0.1_0.8_2.C	100	5.000	24.000	0.049
BPP_200_150_0.1_0.8_3.C	103	7.200	26.360	0.092
BPP_200_150_0.1_0.8_4.C	110	8.000	28.400	0.041
BPP_200_150_0.1_0.8_5.C	103	5.800	25.240	0.198
BPP_200_150_0.1_0.8_6.C	107	3.000	23.800	0.254
BPP_200_150_0.1_0.8_7.C	108	11.600	30.880	0.091
BPP_200_150_0.1_0.8_8.C	104	3.000	23.200	0.169
BPP_200_150_0.1_0.8_9.C	102	2.200	22.160	0.143
BPP_200_200_0.1_0.8_0.C	103	0.200	20.760	0.197
BPP_200_200_0.1_0.8_1.C	104	9.800	28.640	0.077
BPP_200_200_0.1_0.8_2.C	95	8.400	25.720	0.021
BPP_200_200_0.1_0.8_3.C	99	3.600	22.680	0.123
BPP_200_200_0.1_0.8_4.C	102	7.400	26.320	0.043
BPP_200_200_0.1_0.8_5.C	100	0.600	20.480	0.193
BPP_200_200_0.1_0.8_6.C	106	1.600	22.480	0.046
BPP_200_200_0.1_0.8_7.C	101	2.400	22.120	0.068
BPP_200_200_0.1_0.8_8.C	105	4.200	24.360	0.216
BPP_200_200_0.1_0.8_9.C	103	4.600	24.280	0.084
BPP_200_300_0.1_0.8_0.C	100	-0.000	20.000	0.156
BPP_200_300_0.1_0.8_1.C	106	3.600	24.080	0.177
BPP_200_300_0.1_0.8_2.C	104	0.600	21.280	0.188
BPP_200_300_0.1_0.8_3.C	108	9.600	29.280	0.181
BPP_200_300_0.1_0.8_4.C	104	9.400	28.320	0.024
BPP_200_300_0.1_0.8_5.C	96	1.800	20.640	0.248
BPP_200_300_0.1_0.8_6.C	106	4.200	24.560	0.089
BPP_200_300_0.1_0.8_7.C	100	3.400	22.720	0.030
BPP_200_300_0.1_0.8_8.C	100	5.400	24.320	0.142
BPP_200_300_0.1_0.8_9.C	106	3.400	23.920	0.119
BPP_200_400_0.1_0.8_0.C	111	11.800	31.640	0.041
BPP_200_400_0.1_0.8_1.C	104	0.800	21.440	0.063
BPP_200_400_0.1_0.8_2.C	111	2.600	24.280	0.027
BPP_200_400_0.1_0.8_3.C	104	4.800	24.640	0.223
BPP_200_400_0.1_0.8_4.C	101	10.000	28.200	0.062
BPP_200_400_0.1_0.8_5.C	95	4.600	22.680	0.088
BPP_200_400_0.1_0.8_6.C	97	2.000	21.000	0.089
BPP_200_400_0.1_0.8_7.C	105	2.800	23.240	0.025
BPP_200_400_0.1_0.8_8.C	102	0.800	21.040	0.126
BPP_200_400_0.1_0.8_9.C	104	2.400	22.720	0.143
BPP_200_500_0.1_0.8_0.C	109	3.200	24.360	0.063
BPP_200_500_0.1_0.8_1.C	101	8.200	26.760	0.175
BPP_200_500_0.1_0.8_2.C	92	10.000	26.400	0.158
BPP_200_500_0.1_0.8_3.C	103	12.800	30.840	0.140
BPP_200_500_0.1_0.8_4.C	103	3.400	23.320	0.162
BPP_200_500_0.1_0.8_5.C	106	4.000	24.400	0.142
BPP_200_500_0.1_0.8_6.C	103	3.000	23.000	0.303
BPP_200_500_0.1_0.8_7.C	99	8.800	26.840	0.172
BPP_200_500_0.1_0.8_8.C	116	6.400	28.320	0.164
BPP_200_500_0.1_0.8_9.C	104	7.400	26.720	0.091
BPP_200_50_0.1_0.8_0.C	89	3.800	20.840	0.137
BPP_200_50_0.1_0.8_1.C	101	3.600	23.080	0.127
BPP_200_50_0.1_0.8_2.C	93	7.200	24.360	0.081
BPP_200_50_0.1_0.8_3.C	102	4.400	23.920	0.098
BPP_200_50_0.1_0.8_4.C	102	0.200	20.560	0.083
BPP_200_50_0.1_0.8_5.C	105	0.400	21.320	0.169
BPP_200_50_0.1_0.8_6.C	107	1.400	22.520	0.053
BPP_200_50_0.1_0.8_7.C	97	2.800	21.640	0.139
BPP_200_50_0.1_0.8_8.C	95	3.400	21.720	0.147
BPP_200_50_0.1_0.8_9.C	99	5.600	24.280	0.201
BPP_200_750_0.1_0.8_0.C	104	12.200	30.560	0.119
BPP_200_750_0.1_0.8_1.C	101	9.400	27.720	0.111
BPP_200_750_0.1_0.8_2.C	101	7.400	26.120	0.178
BPP_200_750_0.1_0.8_3.C	103	11.600	29.880	0.114
BPP_200_750_0.1_0.8_4.C	103	1.800	22.040	0.131
BPP_200_750_0.1_0.8_5.C	98	6.800	25.040	0.041
BPP_200_750_0.1_0.8_6.C	105	4.200	24.360	0.024
BPP_200_750_0.1_0.8_7.C	104	4.600	24.480	0.098
BPP_200_750_0.1_0.8_8.C	100	3.600	22.880	0.247
BPP_200_750_0.1_0.8_9.C	107	3.800	24.440	0.142
BPP_200_75_0.1_0.8_0.C	99	4.000	23.000	0.142
BPP_200_75_0.1_0.8_1.C	102	2.600	22.480	0.249
BPP_200_75_0.1_0.8_2.C	95	0.200	19.160	0.272
BPP_200_75_0.1_0.8_3.C	110	4.200	25.360	0.169
BPP_200_75_0.1_0.8_4.C	104	1.600	22.080	0.136
BPP_200_75_0.1_0.8_5.C	99	4.800	23.640	0.152
BPP_200_75_0.1_0.8_6.C	96	7.000	24.800	0.195
BPP_200_75_0.1_0.8_7.C	104	4.400	24.320	0.200
BPP_200_75_0.1_0.8_8.C	96	6.600	24.480	0.206
BPP_200_75_0.1_0.8_9.C	103	10.600	29.080	0.169
BPP_50_1000_0.1_0.8_0.C	24	9.600	12.480	0.001
BPP_50_1000_0.1_0.8_1.C	25	9.000	12.200	0.001
BPP_50_1000_0.1_0.8_2.C	23	8.400	11.320	0.001
BPP_50_1000_0.1_0.8_3.C	27	8.200	11.960	0.000
BPP_50_1000_0.1_0.8_4.C	26	3.000	7.600	0.001
BPP_50_1000_0.1_0.8_5.C	31	2.800	8.440	0.001
BPP_50_1000_0.1_0.8_6.C	25	3.800	8.040	0.001
BPP_50_1000_0.1_0.8_7.C	27	2.000	7.000	0.001
BPP_50_1000_0.1_0.8_8.C	21	2.400	6.120	0.001
BPP_50_1000_0.1_0.8_9.C	24	2.400	6.720	0.002
BPP_50_100_0.1_0.8_0.C	31	0.200	6.360	0.001
BPP_50_100_0.1_0.8_1.C	28	0.600	6.080	0.001
BPP_50_100_0.1_0.8_2.C	26	0.800	5.840	0.001
BPP_50_100_0.1_0.8_3.C	22	1.000	5.200	0.001
BPP_50_100_0.1_0.8_4.C	27	0.200	5.560	0.001
BPP_50_100_0.1_0.8_5.C	25	1.200	5.960	0.002
BPP_50_100_0.1_0.8_6.C	27	0.800	6.040	0.002
BPP_50_100_0.1_0.8_7.C	26	3.600	8.080	0.001
